address,ID,First_Due_Date,First_Payment_Month,DisbursementMonth,DisbursementDate,loanamount,LOANNAME,totaldue,TERM,Paidflag
Lagos,92002788,2021-03-18,2021-03-01,2021-02-01,2021-02-18,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
FCT,92002791,2021-03-15,2021-03-01,2021-02-01,2021-02-13,16300.0000000000,"Lite Loan - New",5216.00,3,paidin7
Rivers,92002836,2021-03-15,2021-03-01,2021-02-01,2021-02-13,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Lagos,92002845,2021-03-15,2021-03-01,2021-02-01,2021-02-14,11300.0000000000,"Lite Loan - New",3503.00,3,paidin7
Rivers,92002857,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",8190.02,3,paidin14
Lagos,92002858,2021-03-16,2021-03-01,2021-02-01,2021-02-14,14800.0000000000,"Lite Loan - New",4588.00,3,"not paid"
Lagos,92002865,2021-03-15,2021-03-01,2021-02-01,2021-02-22,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92002874,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ogun,92002878,2021-03-16,2021-03-01,2021-02-01,2021-02-14,13300.0000000000,"Lite Loan - New",4123.00,3,"not paid"
Oyo,92002882,2021-03-16,2021-03-01,2021-02-01,2021-02-14,8300.0000000000,"Lite Loan - New",2573.00,3,"not paid"
FCT,92002903,2021-04-04,2021-04-01,2021-03-01,2021-03-04,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Kano,92002906,2021-04-08,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Rivers,92002915,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Rivers,92002919,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92002929,2021-03-16,2021-03-01,2021-02-01,2021-02-14,18900.0000000000,"Lite Loan - New",5859.00,3,"not paid"
Oyo,92002931,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92002932,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92002933,2021-03-15,2021-03-01,2021-02-01,2021-02-14,10800.0000000000,"Lite Loan - New",3348.00,3,paidin7
Oyo,92002935,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92002957,2021-03-16,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92002961,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Edo,92002967,2021-03-15,2021-03-01,2021-02-01,2021-02-15,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92002969,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92002970,2021-03-15,2021-03-01,2021-03-01,2021-03-11,8300.0000000000,"Lite Loan - New",332.00,3,paidin7
FCT,92003003,2021-05-17,2021-05-01,2021-02-01,2021-02-14,10000.0000000000,"Lite Loan - New",13200.00,3,paidin7
Lagos,92003004,2021-03-15,2021-03-01,2021-02-01,2021-02-15,15300.0000000000,"Lite Loan - New",4590.00,3,paidin7
FCT,92003020,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92003021,2021-03-19,2021-03-01,2021-02-01,2021-02-17,17400.0000000000,"Lite Loan - New",4872.00,3,"not paid"
Rivers,92003026,2021-03-15,2021-03-01,2021-02-01,2021-02-14,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Kano,92003036,2021-03-18,2021-03-01,2021-02-01,2021-02-16,10100.0000000000,"Lite Loan - New",4692.30,3,paidin30
Lagos,92003040,2021-06-16,2021-06-01,2021-06-01,2021-06-10,20000.0000000000,"Lite Loan - New",6400.00,3,paidin30
Lagos,92003057,2021-04-08,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003060,2021-03-17,2021-03-01,2021-02-01,2021-02-15,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Kano,92003082,2021-03-15,2021-03-01,2021-02-01,2021-02-15,11900.0000000000,"Lite Loan - New",3570.00,3,paidin7
FCT,92003087,2021-04-02,2021-04-01,2021-03-01,2021-03-02,11700.0000000000,"Lite Loan - New",1521.00,3,paidin7
Lagos,92003089,2021-03-15,2021-03-01,2021-02-01,2021-02-15,7000.0000000000,"Lite Loan - New",2146.67,3,paidin7
Lagos,92003092,2021-03-15,2021-03-01,2021-02-01,2021-02-15,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003106,2021-04-04,2021-04-01,2021-03-01,2021-03-04,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92003112,2021-03-15,2021-03-01,2021-02-01,2021-02-15,10000.0000000000,"Lite Loan - New",221.00,3,paidin7
FCT,92003135,2021-03-15,2021-03-01,2021-02-01,2021-02-15,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Oyo,92003189,2021-03-15,2021-03-01,2021-02-01,2021-02-23,15900.0000000000,"Lite Loan - New",3498.00,3,paidin7
Rivers,92003199,2021-04-15,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",20000.00,3,paidin7
Ogun,92003219,2021-04-08,2021-04-01,2021-03-01,2021-03-09,10000.0000000000,"Lite Loan - New",3085.71,3,paidin30
Ogun,92003235,2021-04-15,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",20000.00,3,paidin7
FCT,92003265,2021-03-17,2021-03-01,2021-02-01,2021-02-15,15000.0000000000,"Lite Loan - New",4600.00,3,"not paid"
Rivers,92003271,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Rivers,92003280,2021-04-04,2021-04-01,2021-03-01,2021-03-04,10500.0000000000,"Lite Loan - New",1155.00,3,"not paid"
Lagos,92003285,2021-04-08,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92003289,2021-04-08,2021-04-01,2021-03-01,2021-03-09,10000.0000000000,"Lite Loan - New",3066.67,3,"not paid"
Lagos,92003320,2021-03-15,2021-03-01,2021-02-01,2021-02-25,10000.0000000000,"Lite Loan - New",2000.00,3,paidin7
Lagos,92003331,2021-04-09,2021-04-01,2021-03-01,2021-03-09,15000.0000000000,"Lite Loan - New",4600.00,3,paidin7
Lagos,92003344,2021-03-17,2021-03-01,2021-02-01,2021-02-17,18500.0000000000,"Lite Loan - New",5180.00,3,paidin7
Lagos,92003346,2021-03-24,2021-03-01,2021-02-01,2021-02-24,20000.0000000000,"Lite Loan - New",6133.33,3,paidin14
Oyo,92003358,2021-04-08,2021-04-01,2021-03-01,2021-03-08,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92003362,2021-03-15,2021-03-01,2021-02-01,2021-02-19,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003391,2021-03-18,2021-03-01,2021-02-01,2021-02-18,16200.0000000000,"Lite Loan - New",4374.00,3,paidin30
Ogun,92003401,2021-04-02,2021-04-01,2021-03-01,2021-03-02,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
FCT,92003406,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6133.33,3,paidin14
Lagos,92003420,2021-04-08,2021-04-01,2021-03-01,2021-03-09,15000.0000000000,"Lite Loan - New",4600.00,3,paidin7
Rivers,92003441,2021-03-15,2021-03-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003442,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003451,2021-04-08,2021-04-01,2021-03-01,2021-03-09,8200.0000000000,"Lite Loan - New",492.00,3,"not paid"
FCT,92003460,2021-06-14,2021-06-01,2021-06-01,2021-06-10,10000.0000000000,"Lite Loan - New",3200.00,3,"not paid"
Lagos,92003474,2021-03-23,2021-03-01,2021-02-01,2021-02-21,7000.0000000000,"Lite Loan - New",1680.00,3,"not paid"
Lagos,92003487,2021-04-29,2021-04-01,2021-03-01,2021-03-15,20000.0000000000,"Lite Loan - New",6701.17,3,"not paid"
Lagos,92003488,2021-04-08,2021-04-01,2021-03-01,2021-03-08,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Lagos,92003494,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6133.33,3,"not paid"
Oyo,92003495,2021-03-19,2021-03-01,2021-02-01,2021-02-19,20000.0000000000,"Lite Loan - New",6133.33,3,paidin7
Lagos,92003502,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Ogun,92003517,2021-03-22,2021-03-01,2021-02-01,2021-02-21,9200.0000000000,"Lite Loan - New",2300.00,3,paidin7
Lagos,92003530,2021-04-08,2021-04-01,2021-03-01,2021-03-09,18700.0000000000,"Lite Loan - New",1309.00,3,paidin7
Rivers,92003545,2021-04-08,2021-04-01,2021-03-01,2021-03-09,15000.0000000000,"Lite Loan - New",4550.00,3,"not paid"
Lagos,92003559,2021-03-18,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
FCT,92003569,2021-03-22,2021-03-01,2021-02-01,2021-02-20,15000.0000000000,"Lite Loan - New",4550.00,3,paidin7
Lagos,92003584,2021-04-16,2021-04-01,2021-02-01,2021-02-17,9000.0000000000,"Lite Loan - New",9000.00,3,paidin7
Lagos,92003592,2021-03-18,2021-03-01,2021-02-01,2021-02-18,7700.0000000000,"Lite Loan - New",2156.00,3,"not paid"
Oyo,92003595,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Oyo,92003602,2021-03-16,2021-03-01,2021-02-01,2021-02-16,9000.0000000000,"Lite Loan - New",2700.00,3,paidin7
Lagos,92003624,2021-03-16,2021-03-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
FCT,92003629,2021-03-24,2021-03-01,2021-02-01,2021-02-24,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92003646,2021-04-04,2021-04-01,2021-03-01,2021-03-04,15800.0000000000,"Lite Loan - New",1896.00,3,"not paid"
Lagos,92003655,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Ogun,92003658,2021-04-08,2021-04-01,2021-03-01,2021-03-09,17800.0000000000,"Lite Loan - New",1246.00,3,paidin7
Lagos,92003660,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,paidin14
Lagos,92003665,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
FCT,92003666,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92003685,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Ogun,92003695,2021-06-04,2021-06-01,2021-05-01,2021-05-05,20000.0000000000,"Lite Loan - New",5800.00,3,paidin7
Lagos,92003713,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
FCT,92003724,2021-04-04,2021-04-01,2021-03-01,2021-03-04,15000.0000000000,"Lite Loan - New",100.00,3,paidin7
FCT,92003730,2021-03-16,2021-03-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
FCT,92003733,2021-03-16,2021-03-01,2021-02-01,2021-02-16,15000.0000000000,"Lite Loan - New",490.00,3,paidin7
Lagos,92003749,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92003766,2021-03-16,2021-03-01,2021-03-01,2021-03-09,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92003785,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
FCT,92003802,2021-04-02,2021-04-01,2021-03-01,2021-03-02,15000.0000000000,"Lite Loan - New",4550.00,3,"not paid"
Lagos,92003804,2021-04-02,2021-04-01,2021-03-01,2021-03-02,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Lagos,92003811,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92003826,2021-03-18,2021-03-01,2021-02-01,2021-02-18,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Rivers,92003845,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
FCT,92003846,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10400.0000000000,"Lite Loan - New",3120.00,3,paidin7
Lagos,92003869,2021-03-19,2021-03-01,2021-02-01,2021-02-17,9400.0000000000,"Lite Loan - New",2726.00,3,"not paid"
Lagos,92003899,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Rivers,92003911,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Lagos,92003940,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Ogun,92003941,2021-03-16,2021-03-01,2021-02-01,2021-02-16,20000.0000000000,"Lite Loan - New",6066.67,3,paidin7
Rivers,92003965,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92003967,2021-03-18,2021-03-01,2021-02-01,2021-02-16,10400.0000000000,"Lite Loan - New",3120.00,3,"not paid"
Lagos,92003968,2021-03-16,2021-03-01,2021-02-01,2021-02-16,10000.0000000000,"Lite Loan - New",3033.33,3,paidin7
Lagos,92003979,2021-03-16,2021-03-01,2021-02-01,2021-02-16,6000.0000000000,"Lite Loan - New",130.00,3,paidin7
Lagos,92003982,2021-04-02,2021-04-01,2021-03-01,2021-03-02,20000.0000000000,"Lite Loan - New",6066.67,3,"not paid"
Rivers,92003983,2021-03-16,2021-03-01,2021-02-01,2021-02-16,11200.0000000000,"Lite Loan - New",3360.00,3,paidin7
Lagos,92004024,2021-04-05,2021-04-01,2021-03-01,2021-03-04,7800.0000000000,"Lite Loan - New",936.00,3,"not paid"
Lagos,92004045,2021-04-08,2021-04-01,2021-03-01,2021-03-08,6000.0000000000,"Lite Loan - New",1800.00,3,paidin7
Lagos,92004059,2021-03-17,2021-03-01,2021-02-01,2021-02-17,7000.0000000000,"Lite Loan - New",75.00,3,paidin7
FCT,92004073,2021-03-17,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92004082,2021-03-19,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Oyo,92004103,2021-03-20,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin14
Lagos,92004142,2021-03-17,2021-03-01,2021-02-01,2021-02-17,6500.0000000000,"Lite Loan - New",1950.00,3,paidin7
Lagos,92004145,2021-03-17,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92004148,2021-06-23,2021-06-01,2021-06-01,2021-06-11,20000.0000000000,"Lite Loan - New",6200.00,3,paidin7
Kano,92004166,2021-03-17,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004187,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",7022.23,3,"not paid"
Lagos,92004189,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92004191,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004203,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92004218,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Niger,92004219,2021-03-19,2021-03-01,2021-02-01,2021-02-17,17300.0000000000,"Lite Loan - New",5190.00,3,paidin30
Lagos,92004259,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004264,2021-03-19,2021-03-01,2021-02-01,2021-02-19,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92004274,2021-03-19,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Lagos,92004276,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004313,2021-03-17,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004325,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92004332,2021-05-31,2021-05-01,2021-05-01,2021-05-07,18100.0000000000,"Lite Loan - New",4163.00,3,"not paid"
Enugu,92004337,2021-03-17,2021-03-01,2021-02-01,2021-02-17,8700.0000000000,"Lite Loan - New",2610.00,3,paidin7
Lagos,92004349,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
FCT,92004363,2021-03-17,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92004390,2021-03-17,2021-03-01,2021-02-01,2021-02-17,6100.0000000000,"Lite Loan - New",1952.00,3,paidin7
Ogun,92004395,2021-04-08,2021-04-01,2021-03-01,2021-03-09,13600.0000000000,"Lite Loan - New",1088.00,3,paidin7
Lagos,92004419,2021-03-19,2021-03-01,2021-02-01,2021-02-17,15000.0000000000,"Lite Loan - New",4500.00,3,"not paid"
Lagos,92004438,2021-03-17,2021-03-01,2021-02-01,2021-02-17,7200.0000000000,"Lite Loan - New",2160.00,3,paidin7
Lagos,92004470,2021-03-17,2021-03-01,2021-02-01,2021-02-17,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Oyo,92004478,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin30
Niger,92004487,2021-03-22,2021-03-01,2021-02-01,2021-02-20,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004520,2021-04-08,2021-04-01,2021-03-01,2021-03-08,16600.0000000000,"Lite Loan - New",1494.00,3,paidin7
FCT,92004522,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92004530,2021-03-17,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004536,2021-03-17,2021-03-01,2021-02-01,2021-02-17,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92004546,2021-03-21,2021-03-01,2021-02-01,2021-02-19,14200.0000000000,"Lite Loan - New",3976.00,3,"not paid"
Anambra,92004553,2021-03-17,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92004578,2021-04-06,2021-04-01,2021-03-01,2021-03-06,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Ogun,92004611,2021-03-19,2021-03-01,2021-02-01,2021-02-17,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92004615,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Ogun,92004629,2021-03-18,2021-03-01,2021-02-01,2021-02-18,13600.0000000000,"Lite Loan - New",4080.00,3,paidin7
FCT,92004632,2021-03-18,2021-03-01,2021-02-01,2021-02-18,18500.0000000000,"Lite Loan - New",5550.00,3,paidin14
Lagos,92004655,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004671,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92004680,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Edo,92004687,2021-06-10,2021-06-01,2021-05-01,2021-05-11,6800.0000000000,"Lite Loan - New",408.00,3,paidin7
FCT,92004704,2021-03-22,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92004705,2021-03-18,2021-03-01,2021-02-01,2021-02-18,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92004707,2021-03-20,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin14
Lagos,92004714,2021-03-18,2021-03-01,2021-02-01,2021-02-18,11300.0000000000,"Lite Loan - New",3390.00,3,paidin7
Lagos,92004742,2021-03-22,2021-03-01,2021-02-01,2021-02-20,17700.0000000000,"Lite Loan - New",4956.00,3,"not paid"
Lagos,92004746,2021-03-20,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
Lagos,92004757,2021-03-18,2021-03-01,2021-02-01,2021-02-18,9200.0000000000,"Lite Loan - New",2760.00,3,paidin7
Ogun,92004764,2021-03-20,2021-03-01,2021-02-01,2021-02-18,17500.0000000000,"Lite Loan - New",5250.00,3,"not paid"
Ogun,92004803,2021-03-20,2021-03-01,2021-02-01,2021-02-18,15700.0000000000,"Lite Loan - New",4710.00,3,"not paid"
Rivers,92004807,2021-04-09,2021-04-01,2021-03-01,2021-03-09,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
Kaduna,92004820,2021-03-22,2021-03-01,2021-02-01,2021-02-22,14400.0000000000,"Lite Loan - New",3744.00,3,paidin7
Lagos,92004825,2021-05-17,2021-05-01,2021-05-01,2021-05-11,13500.0000000000,"Lite Loan - New",810.00,3,"not paid"
Lagos,92004827,2021-04-08,2021-04-01,2021-03-01,2021-03-09,7200.0000000000,"Lite Loan - New",648.00,3,paidin30
Oyo,92004867,2021-04-08,2021-04-01,2021-03-01,2021-03-08,6000.0000000000,"Lite Loan - New",1800.00,3,"not paid"
Lagos,92004893,2021-04-08,2021-04-01,2021-03-01,2021-03-09,10000.0000000000,"Lite Loan - New",3000.00,3,paidin7
Lagos,92004918,2021-04-16,2021-04-01,2021-03-01,2021-03-17,12400.0000000000,"Lite Loan - New",124.00,3,paidin7
Oyo,92004926,2021-04-08,2021-04-01,2021-03-01,2021-03-08,15100.0000000000,"Lite Loan - New",2242.00,3,paidin7
Rivers,92004927,2021-03-20,2021-03-01,2021-02-01,2021-02-18,17900.0000000000,"Lite Loan - New",5370.00,3,"not paid"
FCT,92004937,2021-03-20,2021-03-01,2021-02-01,2021-02-18,9400.0000000000,"Lite Loan - New",2820.00,3,"not paid"
FCT,92004965,2021-04-08,2021-04-01,2021-03-01,2021-03-09,20000.0000000000,"Lite Loan - New",6000.00,3,paidin30
Lagos,92004983,2021-03-22,2021-03-01,2021-02-01,2021-02-21,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Oyo,92004994,2021-03-19,2021-03-01,2021-02-01,2021-02-19,16100.0000000000,"Lite Loan - New",4669.00,3,paidin7
FCT,92005029,2021-03-25,2021-03-01,2021-02-01,2021-02-23,10000.0000000000,"Lite Loan - New",3580.65,3,paidin7
Lagos,92005037,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92005055,2021-03-20,2021-03-01,2021-02-01,2021-02-18,12000.0000000000,"Lite Loan - New",3600.00,3,"not paid"
Lagos,92005062,2021-04-19,2021-04-01,2021-03-01,2021-03-08,20000.0000000000,"Lite Loan - New",20000.00,3,paidin7
FCT,92005072,2021-03-18,2021-03-01,2021-02-01,2021-02-18,15000.0000000000,"Lite Loan - New",4500.00,3,paidin7
Lagos,92005087,2021-06-09,2021-06-01,2021-05-01,2021-05-10,20000.0000000000,"Lite Loan - New",5800.00,3,"not paid"
Lagos,92005116,2021-03-18,2021-03-01,2021-02-01,2021-02-18,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
Lagos,92005127,2021-03-21,2021-03-01,2021-02-01,2021-02-19,10000.0000000000,"Lite Loan - New",3000.00,3,"not paid"
FCT,92005129,2021-03-18,2021-03-01,2021-02-01,2021-02-18,11200.0000000000,"Lite Loan - New",3360.00,3,paidin7
Lagos,92005136,2021-03-18,2021-03-01,2021-02-01,2021-02-18,16200.0000000000,"Lite Loan - New",4860.00,3,paidin7
Lagos,92005149,2021-03-18,2021-03-01,2021-02-01,2021-02-18,7500.0000000000,"Lite Loan - New",2250.00,3,paidin7
Osun,92005151,2021-03-19,2021-03-01,2021-02-01,2021-02-19,20000.0000000000,"Lite Loan - New",6000.00,3,paidin7
FCT,92005153,2021-03-22,2021-03-01,2021-02-01,2021-02-20,20000.0000000000,"Lite Loan - New",6000.00,3,"not paid"
